dil,url_stranky,nazev_videa,youtube_id,youtube_url
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-12/,"Matýskova matematika, 2. díl, strana 12, cvičení 4",4kmmReOMK-Q,https://www.youtube.com/watch?v=4kmmReOMK-Q
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-13/,"Matýskova matematika, 2. díl, strana 13, cvičení 1",UT0aC-9v52Y,https://www.youtube.com/watch?v=UT0aC-9v52Y
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-13/,"Matýskova matematika, 2. díl, strana 13, cvičení 2",T3gS90BI75U,https://www.youtube.com/watch?v=T3gS90BI75U
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-13/,"Matýskova matematika, 2. díl, strana 13, cvičení 3",F__yUP43R5Y,https://www.youtube.com/watch?v=F__yUP43R5Y
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-13/,"Matýskova matematika, 2. díl, strana 13, cvičení 4",-fi5nRmti98,https://www.youtube.com/watch?v=-fi5nRmti98
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-13/,"Matýskova matematika, 2. díl, strana 13, cvičení 5",33FZffVGNH8,https://www.youtube.com/watch?v=33FZffVGNH8
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-14/,"Matýskova matematika, 2. díl, strana 14, cvičení 1",Gfb0sazCUvk,https://www.youtube.com/watch?v=Gfb0sazCUvk
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-14/,"Matýskova matematika, 2. díl, strana 14, cvičení 2",S4ifsaBRHT4,https://www.youtube.com/watch?v=S4ifsaBRHT4
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-14/,"Matýskova matematika, 2. díl, strana 14, cvičení 3",WHC5HjiNzVM,https://www.youtube.com/watch?v=WHC5HjiNzVM
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-15/,"Matýskova matematika, 2. díl, strana 15, cvičení 1",9qjtWTzOmCs,https://www.youtube.com/watch?v=9qjtWTzOmCs
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-15/,"Matýskova matematika, 2. díl, strana 15, cvičení 2",k4tpIxD4n10,https://www.youtube.com/watch?v=k4tpIxD4n10
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-16/,"Matýskova matematika, 2. díl, strana 16, cvičení 1",flzTyjsD_xw,https://www.youtube.com/watch?v=flzTyjsD_xw
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-16/,"Matýskova matematika, 2. díl, strana 16, cvičení 2",90OKQqUSuQg,https://www.youtube.com/watch?v=90OKQqUSuQg
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-16/,"Matýskova matematika, 2. díl, strana 16, cvičení 3",SaLl0pbWz74,https://www.youtube.com/watch?v=SaLl0pbWz74
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-16/,"Matýskova matematika, 2. díl, strana 16, cvičení 4",7v_IuwsvjoA,https://www.youtube.com/watch?v=7v_IuwsvjoA
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-17/,"Matýskova matematika, 2. díl, strana 17, cvičení 1",oEMwuDg7gxs,https://www.youtube.com/watch?v=oEMwuDg7gxs
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-17/,"Matýskova matematika, 2. díl, strana 17, cvičení 2",QfKXnjeea7I,https://www.youtube.com/watch?v=QfKXnjeea7I
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-18/,"Matýskova matematika, 2. díl, strana 18, cvičení 1",YOUXYKHIUnc,https://www.youtube.com/watch?v=YOUXYKHIUnc
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-18/,"Matýskova matematika, 2. díl, strana 18, cvičení 2",17KSy-RssQk,https://www.youtube.com/watch?v=17KSy-RssQk
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-18/,"Matýskova matematika, 2. díl, strana 18, cvičení 3",2nKwEgZZhCM,https://www.youtube.com/watch?v=2nKwEgZZhCM
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-18/,"Matýskova matematika, 2. díl, strana 18, cvičení 4",VYYyLGTBRBw,https://www.youtube.com/watch?v=VYYyLGTBRBw
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-19/,"Matýskova matematika, 2. díl, strana 19, cvičení 1",i9yyhk2NE_g,https://www.youtube.com/watch?v=i9yyhk2NE_g
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-19/,"Matýskova matematika, 2. díl, strana 19, cvičení 2",Sr3FpYxKb48,https://www.youtube.com/watch?v=Sr3FpYxKb48
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-19/,"Matýskova matematika, 2. díl, strana 19, cvičení 3",vmHNwBz7Ppk,https://www.youtube.com/watch?v=vmHNwBz7Ppk
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-19/,"Matýskova matematika, 2. díl, strana 19, cvičení 4",9FCo8OofP1U,https://www.youtube.com/watch?v=9FCo8OofP1U
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-20/,"Matýskova matematika, 2. díl, strana 20, cvičení 1",BPvPvwwbaHc,https://www.youtube.com/watch?v=BPvPvwwbaHc
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-20/,"Matýskova matematika, 2. díl, strana 20, cvičení 2",GFkN25I4I4I,https://www.youtube.com/watch?v=GFkN25I4I4I
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-20/,"Matýskova matematika, 2. díl, strana 20, cvičení 3",3nLkq4_hThg,https://www.youtube.com/watch?v=3nLkq4_hThg
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-20/,"Matýskova matematika, 2. díl, strana 20, cvičení 4",zykCC90kWK4,https://www.youtube.com/watch?v=zykCC90kWK4
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-20/,"Matýskova matematika, 2. díl, strana 20, cvičení 5",I1AybC5XKmw,https://www.youtube.com/watch?v=I1AybC5XKmw
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-21/,"Matýskova matematika, 2. díl, strana 21, cvičení 1",c7iihP5zKnQ,https://www.youtube.com/watch?v=c7iihP5zKnQ
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-21/,"Matýskova matematika, 2. díl, strana 21, cvičení 2",HLKtu3XqmYg,https://www.youtube.com/watch?v=HLKtu3XqmYg
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-22/,"Matýskova matematika, 2. díl, strana 22, cvičení 1",4PEopAPJnoo,https://www.youtube.com/watch?v=4PEopAPJnoo
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-22/,"Matýskova matematika, 2. díl, strana 22, cvičení 2",7kldd5wc6FQ,https://www.youtube.com/watch?v=7kldd5wc6FQ
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-22/,"Matýskova matematika, 2. díl, strana 22, cvičení 3",kIszPd9eTg8,https://www.youtube.com/watch?v=kIszPd9eTg8
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-23/,"Matýskova matematika, 2. díl, strana 23, cvičení 1",lxaLZXh5Jq8,https://www.youtube.com/watch?v=lxaLZXh5Jq8
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-23/,"Matýskova matematika, 2. díl, strana 23, cvičení 2",0n6MqH3h5PE,https://www.youtube.com/watch?v=0n6MqH3h5PE
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-23/,"Matýskova matematika, 2. díl, strana 23, cvičení 3",S1qIj-q1Axc,https://www.youtube.com/watch?v=S1qIj-q1Axc
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-23/,"Matýskova matematika, 2. díl, strana 23, cvičení 4",jhkE03GOkcs,https://www.youtube.com/watch?v=jhkE03GOkcs
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-24/,"Matýskova matematika, 2. díl, strana 24, cvičení 1",9AlljZjjHr4,https://www.youtube.com/watch?v=9AlljZjjHr4
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-24/,"Matýskova matematika, 2. díl, strana 24, cvičení 2",G6DTkMrd9L0,https://www.youtube.com/watch?v=G6DTkMrd9L0
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-24/,"Matýskova matematika, 2. díl, strana 24, cvičení 3",PA3MqUoPg4Y,https://www.youtube.com/watch?v=PA3MqUoPg4Y
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-24/,"Matýskova matematika, 2. díl, strana 24, cvičení 4",OLN38yZLOqo,https://www.youtube.com/watch?v=OLN38yZLOqo
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-24/,"Matýskova matematika, 2. díl, strana 24, cvičení 5",kvs04tsM1a4,https://www.youtube.com/watch?v=kvs04tsM1a4
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-25/,"Matýskova matematika, 2. díl, strana 25, cvičení 1",ccxhlTkLfoI,https://www.youtube.com/watch?v=ccxhlTkLfoI
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-25/,"Matýskova matematika, 2. díl, strana 25, cvičení 2",VsfNRK2qxvQ,https://www.youtube.com/watch?v=VsfNRK2qxvQ
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-25/,"Matýskova matematika, 2. díl, strana 25, cvičení 3",jSTpEgOPuus,https://www.youtube.com/watch?v=jSTpEgOPuus
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-26/,"Matýskova matematika, 2. díl, strana 26, cvičení 1",5BD5co4kp-I,https://www.youtube.com/watch?v=5BD5co4kp-I
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-26/,"Matýskova matematika, 2. díl, strana 26, cvičení 2",typiuOUurKE,https://www.youtube.com/watch?v=typiuOUurKE
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-26/,"Matýskova matematika, 2. díl, strana 26, cvičení 3",UUnnuO3O81w,https://www.youtube.com/watch?v=UUnnuO3O81w
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-27/,"Matýskova matematika, 2. díl, strana 27, cvičení 1",UUnfEXVqIcE,https://www.youtube.com/watch?v=UUnfEXVqIcE
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-27/,"Matýskova matematika, 2. díl, strana 27, cvičení 2",OQb7cypZG2U,https://www.youtube.com/watch?v=OQb7cypZG2U
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-27/,"Matýskova matematika, 2. díl, strana 27, cvičení 3",MHoL34Xjbuc,https://www.youtube.com/watch?v=MHoL34Xjbuc
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-27/,"Matýskova matematika, 2. díl, strana 27, cvičení 4",UazQocroRuo,https://www.youtube.com/watch?v=UazQocroRuo
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-28/,"Matýskova matematika, 2. díl, strana 28, cvičení 1",ejmIOx2a6Vw,https://www.youtube.com/watch?v=ejmIOx2a6Vw
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-28/,"Matýskova matematika, 2. díl, strana 28, cvičení 2",mpthT1ic4tY,https://www.youtube.com/watch?v=mpthT1ic4tY
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-28/,"Matýskova matematika, 2. díl, strana 28, cvičení 3",ZoK8v0Gn4pg,https://www.youtube.com/watch?v=ZoK8v0Gn4pg
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-29/,"Matýskova matematika, 2. díl, strana 29, cvičení 1",IFfQahReNyM,https://www.youtube.com/watch?v=IFfQahReNyM
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-29/,"Matýskova matematika, 2. díl, strana 29, cvičení 2",5QTNU-dBcwA,https://www.youtube.com/watch?v=5QTNU-dBcwA
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-29/,"Matýskova matematika, 2. díl, strana 29, cvičení 3",qERgBOZ6L-w,https://www.youtube.com/watch?v=qERgBOZ6L-w
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-29/,"Matýskova matematika, 2. díl, strana 29, cvičení 4",69k4b8d3vhY,https://www.youtube.com/watch?v=69k4b8d3vhY
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-30/,"Matýskova matematika, 2. díl, strana 30, cvičení 1",qPHc5aGZzp4,https://www.youtube.com/watch?v=qPHc5aGZzp4
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-30/,"Matýskova matematika, 2. díl, strana 30, cvičení 2",fEdatJR6Nig,https://www.youtube.com/watch?v=fEdatJR6Nig
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-30/,"Matýskova matematika, 2. díl, strana 30, cvičení 3",G3pl5MAI5mo,https://www.youtube.com/watch?v=G3pl5MAI5mo
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-30/,"Matýskova matematika, 2. díl, strana 30, cvičení 4",oGI8mpW57Hc,https://www.youtube.com/watch?v=oGI8mpW57Hc
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-31/,"Matýskova matematika, 2. díl, strana 31, cvičení 1",NDUqwDXQSKE,https://www.youtube.com/watch?v=NDUqwDXQSKE
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-31/,"Matýskova matematika, 2. díl, strana 31, cvičení 2",f8cgsg-v-iE,https://www.youtube.com/watch?v=f8cgsg-v-iE
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-31/,"Matýskova matematika, 2. díl, strana 31, cvičení 3",1GoqbG1Ao2A,https://www.youtube.com/watch?v=1GoqbG1Ao2A
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-31/,"Matýskova matematika, 2. díl, strana 31, cvičení 4",e-8UwNisfWI,https://www.youtube.com/watch?v=e-8UwNisfWI
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-31/,"Matýskova matematika, 2. díl, strana 31, cvičení 5",t0hWu08FUE0,https://www.youtube.com/watch?v=t0hWu08FUE0
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-32/,"Matýskova matematika, 2. díl, strana 32, cvičení 1",7yjbPE6SjMc,https://www.youtube.com/watch?v=7yjbPE6SjMc
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-32/,"Matýskova matematika, 2. díl, strana 32, cvičení 2",yXymP4_SNbI,https://www.youtube.com/watch?v=yXymP4_SNbI
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-33/,"Matýskova matematika, 2. díl, strana 33, cvičení 1",ExkqU4GMVJY,https://www.youtube.com/watch?v=ExkqU4GMVJY
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-33/,"Matýskova matematika, 2. díl, strana 33, cvičení 2",5BLX5WdOJ-U,https://www.youtube.com/watch?v=5BLX5WdOJ-U
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-33/,"Matýskova matematika, 2. díl, strana 33, cvičení 3",p1hEBRzTPSU,https://www.youtube.com/watch?v=p1hEBRzTPSU
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-34/,"Matýskova matematika, 2. díl, strana 34, cvičení 1",hyr0I956Xh8,https://www.youtube.com/watch?v=hyr0I956Xh8
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-34/,"Matýskova matematika, 2. díl, strana 34, cvičení 2",GEvnl6KKzPg,https://www.youtube.com/watch?v=GEvnl6KKzPg
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-34/,"Matýskova matematika, 2. díl, strana 34, cvičení 3",XVVJT5eV_y4,https://www.youtube.com/watch?v=XVVJT5eV_y4
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-34/,"Matýskova matematika, 2. díl, strana 34, cvičení 4",zPndabmO0cE,https://www.youtube.com/watch?v=zPndabmO0cE
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-35/,"Matýskova matematika, 2. díl, strana 35, cvičení 1",i_CHmJy6Zaw,https://www.youtube.com/watch?v=i_CHmJy6Zaw
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-35/,"Matýskova matematika, 2. díl, strana 35, cvičení 2",y0TvUXwl_Lw,https://www.youtube.com/watch?v=y0TvUXwl_Lw
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-35/,"Matýskova matematika, 2. díl, strana 35, cvičení 3",FZ66GgXITxE,https://www.youtube.com/watch?v=FZ66GgXITxE
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-35/,"Matýskova matematika, 2. díl, strana 35, cvičení 4",EHJHoHdhnxY,https://www.youtube.com/watch?v=EHJHoHdhnxY
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-35/,"Matýskova matematika, 2. díl, strana 35, cvičení 5",3z7J-ROm6q0,https://www.youtube.com/watch?v=3z7J-ROm6q0
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-36/,"Matýskova matematika, 2. díl, strana 36, cvičení 1",O4kGFiE_r94,https://www.youtube.com/watch?v=O4kGFiE_r94
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-36/,"Matýskova matematika, 2. díl, strana 36, cvičení 2",3eU4DiiTQws,https://www.youtube.com/watch?v=3eU4DiiTQws
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-36/,"Matýskova matematika, 2. díl, strana 36, cvičení 3",OaMGERuw0XY,https://www.youtube.com/watch?v=OaMGERuw0XY
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-37/,"Matýskova matematika, 2. díl, strana 37, cvičení 1",jlJlUNRFnbw,https://www.youtube.com/watch?v=jlJlUNRFnbw
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-37/,"Matýskova matematika, 2. díl, strana 37, cvičení 2",VKm8AkW19W8,https://www.youtube.com/watch?v=VKm8AkW19W8
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-38/,"Matýskova matematika, 2. díl, strana 38, cvičení 1",crE8r3tzwNI,https://www.youtube.com/watch?v=crE8r3tzwNI
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-38/,"Matýskova matematika, 2. díl, strana 38, cvičení 2",crYDEKLrAss,https://www.youtube.com/watch?v=crYDEKLrAss
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-38/,"Matýskova matematika, 2. díl, strana 38, cvičení 3",-ZNgSI1CBDk,https://www.youtube.com/watch?v=-ZNgSI1CBDk
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-38/,"Matýskova matematika, 2. díl, strana 38, cvičení 4",MPLhxgCDrrk,https://www.youtube.com/watch?v=MPLhxgCDrrk
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-39/,"Matýskova matematika, 2. díl, strana 39, cvičení 1",5N2lhIpTVLo,https://www.youtube.com/watch?v=5N2lhIpTVLo
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-39/,"Matýskova matematika, 2. díl, strana 39, cvičení 2",1P-2Qaztf7U,https://www.youtube.com/watch?v=1P-2Qaztf7U
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-40/,"Matýskova matematika, 2. díl, strana 40, cvičení 1",IMTQhdbdeI4,https://www.youtube.com/watch?v=IMTQhdbdeI4
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-40/,"Matýskova matematika, 2. díl, strana 40, cvičení 2",b9xvoK_vQ6g,https://www.youtube.com/watch?v=b9xvoK_vQ6g
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-40/,"Matýskova matematika, 2. díl, strana 40, cvičení 3",OEeg-joiYUY,https://www.youtube.com/watch?v=OEeg-joiYUY
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-40/,"Matýskova matematika, 2. díl, strana 40, cvičení 4",T6JF4vnr0Lc,https://www.youtube.com/watch?v=T6JF4vnr0Lc
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-41/,"Matýskova matematika, 2. díl, strana 41, cvičení 1",wxg7i8NXbAQ,https://www.youtube.com/watch?v=wxg7i8NXbAQ
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-41/,"Matýskova matematika, 2. díl, strana 41, cvičení 2",3t8-H0OyC34,https://www.youtube.com/watch?v=3t8-H0OyC34
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-41/,"Matýskova matematika, 2. díl, strana 41, cvičení 3",RNJw24dt6B4,https://www.youtube.com/watch?v=RNJw24dt6B4
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-41/,"Matýskova matematika, 2. díl, strana 41, cvičení 4",ey8cEccApMM,https://www.youtube.com/watch?v=ey8cEccApMM
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-42/,"Matýskova matematika, 2. díl, strana 42, cvičení 1",K5zyiDAbwqo,https://www.youtube.com/watch?v=K5zyiDAbwqo
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-42/,"Matýskova matematika, 2. díl, strana 42, cvičení 2",yIz6IMEptwg,https://www.youtube.com/watch?v=yIz6IMEptwg
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-42/,"Matýskova matematika, 2. díl, strana 42, cvičení 3",YaiGkqRAogU,https://www.youtube.com/watch?v=YaiGkqRAogU
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-42/,"Matýskova matematika, 2. díl, strana 42, cvičení 4",vdEawq1RIes,https://www.youtube.com/watch?v=vdEawq1RIes
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-42/,"Matýskova matematika, 2. díl, strana 42, cvičení 5",329u0-3EVYE,https://www.youtube.com/watch?v=329u0-3EVYE
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-43/,"Matýskova matematika, 2. díl, strana 43, cvičení 1",MzXQMgA8kAk,https://www.youtube.com/watch?v=MzXQMgA8kAk
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-43/,"Matýskova matematika, 2. díl, strana 43, cvičení 2",4eSHW-jAlIU,https://www.youtube.com/watch?v=4eSHW-jAlIU
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-44/,"Matýskova matematika, 2. díl, strana 44, cvičení 1",ZkWSApDZRrU,https://www.youtube.com/watch?v=ZkWSApDZRrU
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-44/,"Matýskova matematika, 2. díl, strana 44, cvičení 2",Fc37Q2n7Dpc,https://www.youtube.com/watch?v=Fc37Q2n7Dpc
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-44/,"Matýskova matematika, 2. díl, strana 45, cvičení 3",bQfRtKXGEdI,https://www.youtube.com/watch?v=bQfRtKXGEdI
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-45/,"Matýskova matematika, 2. díl, strana 45, cvičení 1",AsFs-qmOhwc,https://www.youtube.com/watch?v=AsFs-qmOhwc
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-45/,"Matýskova matematika, 2. díl, strana 45, cvičení 2",fRCgnozAPdY,https://www.youtube.com/watch?v=fRCgnozAPdY
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-45/,"Matýskova matematika, 2. díl, strana 45, cvičení 3",RCzgik3qoRw,https://www.youtube.com/watch?v=RCzgik3qoRw
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-45/,"Matýskova matematika, 2. díl, strana 45, cvičení 4",TZIua91QANo,https://www.youtube.com/watch?v=TZIua91QANo
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-46/,"Matýskova matematika, 2. díl, strana 46, cvičení 1",BnyZU3pOoE8,https://www.youtube.com/watch?v=BnyZU3pOoE8
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-46/,"Matýskova matematika, 2. díl, strana 46, cvičení 2",89pFXrx9gmY,https://www.youtube.com/watch?v=89pFXrx9gmY
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-46/,"Matýskova matematika, 2. díl, strana 46, cvičení 3",AI3792ntCp8,https://www.youtube.com/watch?v=AI3792ntCp8
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-46/,"Matýskova matematika, 2. díl, strana 46, cvičení 4",DN3R_XBcvh8,https://www.youtube.com/watch?v=DN3R_XBcvh8
2. díl (aktualiz.),https://www.matyskova-matematika.cz/matyskova-matematika-2-dil-strana-46/,"Matýskova matematika, 2. díl, strana 46, cvičení 5",Ma5vnVQJmyo,https://www.youtube.com/watch?v=Ma5vnVQJmyo
